city,state,lat,lon
Springville,IA,42.060741,-91.43935
Stacyville,IA,43.445687,-92.761031
Stanhope,IA,42.290407,-93.775081
Stanley,IA,42.635623,-91.812673
Stanton,IA,40.985924,-95.09876
Stanwood,IA,41.896318,-91.166202
State Center,IA,42.010911,-93.167283
Steamboat Rock,IA,42.417841,-93.06291
Stockport,IA,40.858933,-91.803497
Stockton,IA,41.558327,-90.847332
Storm Lake,IA,42.64738,-95.196079
Story City,IA,42.183487,-93.598811
Stout,IA,42.5,-92.711667
Stratford,IA,42.284673,-93.90294
Strawberry Point,IA,42.683225,-91.540926
Stuart,IA,41.518643,-94.304563
Sully,IA,41.573969,-92.845085
Sumner,IA,42.841935,-92.118562
Superior,IA,43.450317,-94.964935
Sutherland,IA,42.982623,-95.480665
Swaledale,IA,42.962167,-93.311529
Swan,IA,41.4717,-93.234165
Swea City,IA,43.402225,-94.319322
Swedesburg,IA,41.105278,-91.546944
Swisher,IA,41.826843,-91.673916
Tabor,IA,40.900448,-95.672892
Tama,IA,41.961642,-92.580049
Teeds Grove,IA,42.011667,-90.2475
Templeton,IA,41.912077,-94.932009
Terril,IA,43.324073,-94.973725
Thayer,IA,41.00293,-94.068639
Thompson,IA,43.387497,-93.751671
Thor,IA,42.688923,-94.038958
Thornburg,IA,41.454722,-92.335556
Thornton,IA,42.968405,-93.408787
Thurman,IA,40.84241,-95.760535
Tiffin,IA,41.705833,-91.662778
Tingley,IA,40.851597,-94.190823
Tipton,IA,41.756276,-91.136163
Titonka,IA,43.245606,-94.036656
Toddville,IA,42.103932,-91.728981
Toeterville,IA,43.442222,-92.890278
Toledo,IA,42.007696,-92.566206
Tracy,IA,41.275564,-92.875337
Traer,IA,42.184685,-92.482681
Treynor,IA,41.220679,-95.617041
Tripoli,IA,42.810538,-92.265934
Troy Mills,IA,42.29,-91.682222
Truesdale,IA,42.729167,-95.1825
Truro,IA,41.207622,-93.840978
Udell,IA,40.783573,-92.718512
Underwood,IA,41.360294,-95.626997
Union,IA,42.252074,-93.056192
Unionville,IA,40.841637,-92.693452
University Park,IA,41.286944,-92.618333
Urbana,IA,42.224167,-91.874167
Urbandale,IA,41.629479,-93.723042
Ute,IA,42.058085,-95.712542
Vail,IA,42.033772,-95.177766
Van Horne,IA,42.019394,-92.104617
Van Meter,IA,41.539415,-93.95303
Van Wert,IA,40.864451,-93.80733
Varina,IA,42.658056,-94.8975
Ventura,IA,43.126178,-93.4706
Victor,IA,41.729004,-92.284172
Villisca,IA,40.943718,-94.979588
Vincent,IA,42.562292,-94.033534
Vining,IA,41.979881,-92.369687
Vinton,IA,42.174284,-91.989154
Viola,IA,42.090833,-91.385
Volga,IA,42.790389,-91.542891
Wadena,IA,42.854956,-91.663865
Walcott,IA,41.645309,-90.725603
Walford,IA,41.878333,-91.834444
Walker,IA,42.272024,-91.730179
Wall Lake,IA,42.265252,-95.085156
Wallingford,IA,43.312158,-94.82057
Walnut,IA,41.462329,-95.217973
Wapello,IA,41.206982,-91.171921
Washington,IA,41.301453,-91.698671
Washta,IA,42.578108,-95.729537
Waterloo,IA,42.477784,-92.366099
Waterville,IA,43.263608,-91.263045
Watkins,IA,41.903993,-91.996468
Waucoma,IA,43.043329,-92.03022
Waukee,IA,41.592959,-93.85916
Waukon,IA,43.263951,-91.479994
Waverly,IA,42.737307,-92.466199
Wayland,IA,41.144919,-91.658946
Webb,IA,42.950189,-94.995124
Webster,IA,41.436408,-92.176525
Webster City,IA,42.465682,-93.826216
Weldon,IA,40.873906,-93.738743
Wellman,IA,41.470032,-91.839953
Wellsburg,IA,42.449418,-92.939763
Welton,IA,41.907472,-90.606785
Wesley,IA,43.09765,-94.003776
West Bend,IA,42.957415,-94.456402
West Branch,IA,41.672622,-91.3141
West Burlington,IA,40.832081,-91.179894
West Chester,IA,41.361019,-91.861858
West Des Moines,IA,41.580512,-93.744711
West Grove,IA,40.719646,-92.549849
West Liberty,IA,41.570055,-91.266847
West Point,IA,40.714986,-91.439733
West Union,IA,42.973232,-91.803602
Westfield,IA,42.695329,-96.491987
Westgate,IA,42.805453,-92.018299
Westphalia,IA,41.718014,-95.386978
Westside,IA,42.10844,-95.1273
Wever,IA,40.706652,-91.226767
What Cheer,IA,41.395276,-92.354789
Wheatland,IA,41.82585,-90.840151
Whiting,IA,42.15216,-96.182247
Whittemore,IA,43.02608,-94.406395
Whitten,IA,42.260833,-93.005278
Williams,IA,42.461376,-93.56774
Williamsburg,IA,41.639308,-92.024011
Williamson,IA,41.102026,-93.26593
Wilton,IA,41.585801,-91.009958
Winfield,IA,41.125693,-91.437892
Winterset,IA,41.339077,-94.008763
Winthrop,IA,42.491163,-91.731467
Wiota,IA,41.384552,-94.840515
Woden,IA,43.222564,-93.910925
Woodbine,IA,41.737267,-95.700785
Woodburn,IA,41.00001,-93.608282
Woodward,IA,41.845219,-93.905617
Woolstock,IA,42.584439,-93.82161
Worthington,IA,42.393001,-91.106919
Wyoming,IA,42.060352,-90.994024
Yale,IA,41.775309,-94.35026
Yarmouth,IA,41.029687,-91.317548
Yorktown,IA,40.769244,-95.216335
Zearing,IA,42.15349,-93.292766
Zwingle,IA,42.277486,-90.750666
Aberdeen,ID,42.976717,-112.818124
Ahsahka,ID,46.510318,-116.371537
Albion,ID,42.412778,-113.577222
Almo,ID,42.100278,-113.632778
American Falls,ID,42.789876,-112.870714
Arbon,ID,42.502634,-112.558481
Arco,ID,43.635521,-113.317559
Arimo,ID,42.559953,-112.174649
Ashton,ID,43.988078,-111.619526
Athol,ID,47.92674,-116.731821
Atlanta,ID,43.567436,-115.357042
Atomic City,ID,43.445,-112.811944
Avery,ID,47.271431,-115.866012
Bancroft,ID,42.720463,-111.842944
Banks,ID,44.149152,-115.983737
Basalt,ID,43.315556,-112.163611
Bayview,ID,47.96535,-116.568745
Bellevue,ID,43.439694,-114.249804
Bern,ID,42.319144,-111.392595
Blackfoot,ID,43.194327,-112.361545
Blanchard,ID,48.022344,-116.990865
Bliss,ID,42.944859,-114.910387
Bloomington,ID,42.191944,-111.400556
Boise,ID,43.6136,-116.2025
Bonners Ferry,ID,48.730642,-116.332178
Bovill,ID,46.858889,-116.3925
Bruneau,ID,42.76006,-115.677259
Buhl,ID,42.600763,-114.782545
Burley,ID,42.524442,-113.793081
Calder,ID,47.274135,-116.222793
Caldwell,ID,43.662719,-116.700038
Cambridge,ID,44.59216,-116.675717
Carey,ID,43.274443,-113.892567
Careywood,ID,48.062494,-116.598761
Carmen,ID,45.255016,-113.857267
Cascade,ID,44.493273,-116.027676
Castleford,ID,42.521015,-114.873433
Cataldo,ID,47.552169,-116.443138
Challis,ID,44.496912,-114.19463
Chester,ID,43.999444,-111.569167
Clark Fork,ID,48.140457,-116.169865
Clarkia,ID,47.044477,-116.277408
Clayton,ID,44.273289,-114.410189
Clifton,ID,42.215972,-111.995737
Cobalt,ID,45.004167,-114.333333
Cocolalla,ID,48.124828,-116.657051
Coeur D Alene,ID,47.692841,-116.784976
Colburn,ID,48.397222,-116.534167
Conda,ID,42.717126,-111.54023
Coolin,ID,48.522754,-116.840823
Corral,ID,43.307127,-115.00871
Cottonwood,ID,46.044789,-116.373306
Council,ID,44.762754,-116.451833
Craigmont,ID,46.245292,-116.467655
Culdesac,ID,46.378012,-116.653579
Dayton,ID,42.11836,-111.985836
Deary,ID,46.806062,-116.523782
Declo,ID,42.524005,-113.644794
Desmet,ID,47.125954,-116.893746
Dietrich,ID,42.91254,-114.266408
Dingle,ID,42.219444,-111.267222
Donnelly,ID,44.74937,-116.08578
Dover,ID,48.251667,-116.61
Downey,ID,42.418127,-112.109019
Driggs,ID,43.726291,-111.119896
Dubois,ID,44.185769,-112.325852
Eagle,ID,43.706879,-116.361966
Eastport,ID,48.999444,-116.180278
Eden,ID,42.580374,-114.162762
Elk City,ID,45.888897,-115.359158
Elk River,ID,46.782972,-116.179943
Ellis,ID,44.878829,-114.001594
Emmett,ID,43.879152,-116.511459
Fairfield,ID,43.367504,-114.790845
Felt,ID,43.872407,-111.189496
Fenn,ID,45.926667,-116.121389
Ferdinand,ID,46.134877,-116.39817
Fernwood,ID,47.116027,-116.383126
Filer,ID,42.565269,-114.614047
Firth,ID,43.302066,-112.158819
Fish Haven,ID,42.045926,-111.463323
Fort Hall,ID,42.988717,-112.459854
Franklin,ID,42.030389,-111.822862
Fruitland,ID,44.002658,-116.914259
Garden City,ID,43.643036,-116.265751
Garden Valley,ID,44.090932,-115.824311
Genesee,ID,46.571394,-116.928991
Geneva,ID,42.313585,-111.072185
Georgetown,ID,42.473333,-111.396944
Gibbonsville,ID,45.484608,-113.956466
Glenns Ferry,ID,42.962202,-115.315973
Gooding,ID,42.937345,-114.711966
Grace,ID,42.549978,-111.739981
Grand View,ID,42.810101,-116.08187
Grangeville,ID,45.927239,-116.107639
Greencreek,ID,46.115523,-116.27239
Greenleaf,ID,43.671389,-116.815278
Hagerman,ID,42.814205,-114.88697
Hailey,ID,43.523861,-114.306398
Hamer,ID,43.930751,-112.187189
Hammett,ID,42.981755,-115.565839
Hansen,ID,42.524895,-114.299364
Harrison,ID,47.501692,-116.744607
Harvard,ID,46.937647,-116.702524
Hayden,ID,47.773853,-116.776821
Hazelton,ID,42.595462,-114.134984
Heyburn,ID,42.559922,-113.770885
Hill City,ID,43.300556,-115.050278
Holbrook,ID,42.222148,-112.693404
Homedale,ID,43.613844,-116.947228
Hope,ID,48.244402,-116.279504
Horseshoe Bend,ID,43.922882,-116.180898
Howe,ID,43.783611,-113.003889
Huston,ID,43.610278,-116.782222
Idaho City,ID,43.758601,-115.918436
Idaho Falls,ID,43.517679,-111.990626
Indian Valley,ID,44.549134,-116.442969
Inkom,ID,42.796379,-112.246474
Iona,ID,43.525946,-111.928356
Irwin,ID,43.408611,-111.298611
Island Park,ID,44.446606,-111.367914
Jerome,ID,42.71784,-114.501244
Juliaetta,ID,46.575376,-116.718849
Kamiah,ID,46.21856,-116.034742
Kellogg,ID,47.543069,-116.125281
Kendrick,ID,46.628628,-116.604895
Ketchum,ID,43.675459,-114.373664
Kimberly,ID,42.528656,-114.365725
King Hill,ID,42.936104,-115.269098
Kingston,ID,47.550881,-116.288722
Kooskia,ID,46.125859,-115.92396
Kootenai,ID,48.310278,-116.5125
Kuna,ID,43.487034,-116.381859
Laclede,ID,48.170278,-116.755
Lake Fork,ID,44.891667,-116.078611
Lapwai,ID,46.412403,-116.790225
Lava Hot Springs,ID,42.618474,-112.017644
Leadore,ID,44.738909,-113.492586
Lemhi,ID,44.851667,-113.618889
Lenore,ID,46.535408,-116.513015
Letha,ID,43.840306,-116.585004
Lewiston,ID,46.389457,-116.987714
Lewisville,ID,43.672476,-112.018884
Lowman,ID,44.110616,-115.528488
Lucile,ID,45.556963,-116.266899
Mackay,ID,43.91106,-113.611984
Macks Inn,ID,44.424444,-111.370278
Malad City,ID,42.180783,-112.262045
Malta,ID,42.364652,-113.448656
Marsing,ID,43.539866,-116.823968
May,ID,44.701745,-113.916039
Mccall,ID,44.891784,-116.078873
Mccammon,ID,42.63362,-112.175758
Medimont,ID,47.462482,-116.568291
Melba,ID,43.37842,-116.548875
Menan,ID,43.726576,-111.983702
Meridian,ID,43.614963,-116.397538
Mesa,ID,44.657747,-116.42113
Middleton,ID,43.719052,-116.61122
Midvale,ID,44.441979,-116.703838
Minidoka,ID,42.759784,-113.620033
Monteview,ID,43.986242,-112.578321
Montpelier,ID,42.35199,-111.31946
Moore,ID,43.782094,-113.260349
Moreland,ID,43.222778,-112.441667
Moscow,ID,46.730921,-116.989683
Mountain Home,ID,43.139223,-115.696334
Mountain Home A F B,ID,43.049315,-115.873609
Moyie Springs,ID,48.746434,-116.179603
Mullan,ID,47.470906,-115.792603
Murphy,ID,43.207296,-116.605379
Murray,ID,47.627222,-115.8575
Murtaugh,ID,42.477597,-114.160641
Nampa,ID,43.58342,-116.584818
Naples,ID,48.60491,-116.319636
New Meadows,ID,44.993969,-116.287438
New Plymouth,ID,43.959021,-116.804818
Newdale,ID,43.888078,-111.604192
Nezperce,ID,46.247533,-116.239281
Nordman,ID,48.566944,-116.92126
North Fork,ID,45.377605,-113.857287
Notus,ID,43.725556,-116.800278
Oakley,ID,42.347561,-113.906945
Ola,ID,44.235026,-116.290915
Oldtown,ID,48.187988,-116.927382
Orofino,ID,46.495197,-116.240417
Osburn,ID,47.506111,-115.998333
Paris,ID,42.207065,-111.402938
Parker,ID,43.959444,-111.756944
Parma,ID,43.789576,-116.940066
Paul,ID,42.623999,-113.797125
Payette,ID,44.07818,-116.920277
Peck,ID,46.480661,-116.411394
Picabo,ID,43.310149,-114.086065
Pierce,ID,46.492424,-115.807071
Pinehurst,ID,47.501823,-116.264679
Pingree,ID,43.195618,-112.449035
Placerville,ID,43.943333,-115.946111
Plummer,ID,47.327782,-116.866161
Pocatello,ID,42.887592,-112.438142
Pollock,ID,45.306754,-116.351742
Ponderay,ID,48.305556,-116.532778
Porthill,ID,48.992037,-116.477517
Post Falls,ID,47.720475,-116.935349
Potlatch,ID,46.944833,-116.914101
Preston,ID,42.110917,-111.856516
Priest River,ID,48.16637,-116.906617
Princeton,ID,46.899556,-116.828728
Rathdrum,ID,47.824107,-116.887294
Reubens,ID,46.336112,-116.533334
Rexburg,ID,43.809968,-111.789022
Richfield,ID,43.058839,-114.15079
Rigby,ID,43.671462,-111.900481
Riggins,ID,45.397006,-116.300553
Ririe,ID,43.631961,-111.760692
Roberts,ID,43.7116,-112.119591
Rockland,ID,42.555582,-112.853982
Rogerson,ID,42.219567,-114.603794
Rupert,ID,42.621467,-113.66699
Sagle,ID,48.2035,-116.5455
Saint Anthony,ID,44.274499,-111.523156
Saint Charles,ID,42.112812,-111.389744
Saint Maries,ID,47.297727,-116.568107
Salmon,ID,45.157142,-113.878356
Sandpoint,ID,48.311989,-116.533249
Santa,ID,47.150278,-116.448056
Shelley,ID,43.376901,-112.107549
Shoshone,ID,42.947353,-114.382176
Shoup,ID,45.18514,-114.405987
Silverton,ID,47.493056,-115.954444
Smelterville,ID,47.537096,-116.240113
Soda Springs,ID,42.671819,-111.569896
Spencer,ID,44.281444,-112.098821
Spirit Lake,ID,47.965652,-116.868046
Springfield,ID,43.081667,-112.681111
Stanley,ID,44.22908,-114.725414
Star,ID,43.701296,-116.496735
Stites,ID,46.091667,-115.975278
Sugar City,ID,43.866852,-111.79004
Sun Valley,ID,43.6955,-114.3557
Swan Valley,ID,43.405826,-111.279358
Swanlake,ID,42.307778,-111.998056
Sweet,ID,43.99475,-116.323215
Tendoy,ID,44.959444,-113.643889
Tensed,ID,47.170735,-116.902716
Terreton,ID,43.858635,-112.420041
Teton,ID,43.898751,-111.668145
Tetonia,ID,43.843713,-111.186997
Thatcher,ID,42.331959,-111.78899
Troy,ID,46.742648,-116.768105
Twin Falls,ID,42.556495,-114.469265
Ucon,ID,43.596389,-111.963056
Victor,ID,43.614827,-111.125934
Viola,ID,46.858293,-116.97319
Wallace,ID,47.490842,-115.962001
Warren,ID,45.264167,-115.675556
Wayan,ID,43.02691,-111.254056
Weippe,ID,46.38069,-115.938593
Weiser,ID,44.25222,-116.96507
Wendell,ID,42.757868,-114.715391
Weston,ID,42.044621,-111.97154
White Bird,ID,45.752096,-116.2889
Wilder,ID,43.657851,-116.912199
Winchester,ID,46.238334,-116.620382
Worley,ID,47.429213,-116.905634
Yellow Pine,ID,44.969809,-115.49634
Abingdon,IL,40.802312,-90.400898
Adair,IL,40.385197,-90.503742
Addieville,IL,38.360422,-89.52273
Addison,IL,41.933509,-88.0054
Akin,IL,37.987778,-88.752222
Albany,IL,41.765874,-90.208051
Albers,IL,38.531955,-89.620151
Albion,IL,38.374003,-88.063557
Alden,IL,42.458889,-88.517778
Aledo,IL,41.20078,-90.741629
Alexander,IL,39.725935,-90.035304
Alexis,IL,41.052146,-90.543576
Algonquin,IL,42.170923,-88.301429
Alhambra,IL,38.882211,-89.744123
Allendale,IL,38.523236,-87.721901
Allerton,IL,39.918818,-87.931235
Alma,IL,38.723089,-88.915695
Alpha,IL,41.193029,-90.382081
Alsey,IL,39.560556,-90.433889
Alsip,IL,41.6723,-87.7339
Altamont,IL,39.063449,-88.748092
Alto Pass,IL,37.568142,-89.317179
Alton,IL,38.908651,-90.156806
Altona,IL,41.112828,-90.159826
Alvin,IL,40.3007,-87.608003
Amboy,IL,41.704181,-89.34716
Anchor,IL,40.544091,-88.526581
Ancona,IL,41.055118,-88.766039
Andalusia,IL,41.435324,-90.728385
Andover,IL,41.293889,-90.291944
Anna,IL,37.466777,-89.220684
Annapolis,IL,39.117857,-87.802875
Annawan,IL,41.398022,-89.912949
Antioch,IL,42.464811,-88.117802
Apple River,IL,42.471432,-90.120145
Arcola,IL,39.687001,-88.303679
Arenzville,IL,39.897927,-90.363595
Argenta,IL,39.991581,-88.821371
Arlington,IL,41.443669,-89.221949
Arlington Heights,IL,42.111619,-87.979099
Armington,IL,40.317046,-89.321775
Armstrong,IL,40.217548,-87.894256
Aroma Park,IL,41.094653,-87.771887
Arrowsmith,IL,40.411966,-88.629648
Arthur,IL,39.707679,-88.455509
Ashkum,IL,40.884431,-87.941148
Ashland,IL,39.89168,-90.028721
Ashley,IL,38.306002,-89.231115
Ashmore,IL,39.525428,-88.034097
Ashton,IL,41.864327,-89.2086
Assumption,IL,39.509489,-89.039807
Astoria,IL,40.231144,-90.344254
Athens,IL,39.964813,-89.72108
Atkinson,IL,41.41619,-90.022482
Atlanta,IL,40.258624,-89.230021
Atwood,IL,39.804368,-88.449446
Auburn,IL,39.591787,-89.744033
Augusta,IL,40.234109,-90.955416
Aurora,IL,41.78262,-88.260697
Ava,IL,37.879286,-89.465366
Aviston,IL,38.606667,-89.6075
Avon,IL,40.654947,-90.446053
Baileyville,IL,42.190465,-89.593937
Baldwin,IL,38.175351,-89.841391
Bardolph,IL,40.498078,-90.502495
Barnhill,IL,38.278144,-88.350831
Barrington,IL,42.161387,-88.138345
Barry,IL,39.704662,-91.026482
Barstow,IL,41.518333,-90.356944
Bartelso,IL,38.53851,-89.457841
Bartlett,IL,41.983559,-88.160356
Basco,IL,40.328303,-91.196983
Batavia,IL,41.848165,-88.309756
Batchtown,IL,39.072468,-90.659114
Bath,IL,40.161774,-90.148568
Baylis,IL,39.761201,-90.883216
Beardstown,IL,40.004356,-90.422851
Beason,IL,40.143652,-89.194801
Beaverville,IL,40.967164,-87.621715
Beckemeyer,IL,38.605556,-89.435833
Bedford Park,IL,41.759444,-87.786667
Beecher,IL,41.34437,-87.611538
Beecher City,IL,39.183515,-88.80385
Belknap,IL,37.326584,-88.950652
Belle Rive,IL,38.215268,-88.755801
Belleville,IL,38.512677,-89.984693
Bellflower,IL,40.340091,-88.522702
Bellmont,IL,38.384444,-87.911389
Bellwood,IL,41.882484,-87.878557
Belvidere,IL,42.259465,-88.850943
Bement,IL,39.922207,-88.56877
Benld,IL,39.093903,-89.803057
Bensenville,IL,41.9536,-87.935
Benson,IL,40.83058,-89.116501
Benton,IL,37.99998,-88.922659
Berkeley,IL,41.886538,-87.910678
Berwick,IL,40.779911,-90.505913
Berwyn,IL,41.841819,-87.79075
Bethalto,IL,38.907353,-90.034447
Bethany,IL,39.634754,-88.754301
Big Rock,IL,41.759308,-88.537617
Biggsville,IL,40.853122,-90.856057
Bingham,IL,39.14667,-89.195789
Bishop Hill,IL,41.201667,-90.118889
Bismarck,IL,40.255187,-87.613769
Blackstone,IL,41.071945,-88.649782
Blandinsville,IL,40.551585,-90.859521
Bloomingdale,IL,41.94827,-88.07824
Bloomington,IL,40.478295,-88.989318
Blue Island,IL,41.658187,-87.679465
Blue Mound,IL,39.697813,-89.113558
Bluff Springs,IL,39.987778,-90.345833
Bluffs,IL,39.744078,-90.530527
Bluford,IL,38.353138,-88.75872
Boles,IL,37.367222,-89.005556
Bolingbrook,IL,41.697605,-88.087315
Bondville,IL,40.113333,-88.369444
Bone Gap,IL,38.448967,-88.002491
Bonfield,IL,41.15731,-88.061854
Bonnie,IL,38.198017,-88.922884
Boody,IL,39.762824,-89.072061
Bourbonnais,IL,41.166119,-87.879023
Bowen,IL,40.234076,-91.070491
Braceville,IL,41.228788,-88.269042
Bradford,IL,41.15323,-89.652077
Bradley,IL,41.145376,-87.860115
Braidwood,IL,41.26574,-88.223124
Breese,IL,38.618802,-89.52838
Bridgeport,IL,38.694506,-87.854926
Bridgeview,IL,41.743128,-87.806572
Brighton,IL,39.036098,-90.144312
Brimfield,IL,40.840654,-89.897038
Bristol,IL,41.707446,-88.401354
Broadlands,IL,39.914247,-87.994831
Broadview,IL,41.863889,-87.853333
Brocton,IL,39.692311,-87.926258
Brookfield,IL,41.82167,-87.849246
Brookport,IL,37.138731,-88.611944
Broughton,IL,37.954554,-88.467775
Browning,IL,40.155025,-90.351671
Browns,IL,38.376433,-87.992824
Brownstown,IL,38.989118,-88.949438
Brussels,IL,38.937115,-90.590696
Bryant,IL,40.483072,-90.066134
Buckingham,IL,41.043316,-88.177156
Buckley,IL,40.601827,-88.036092
Buckner,IL,37.966881,-88.977993
Buda,IL,41.313973,-89.679476
Buffalo,IL,39.847201,-89.388846
Buffalo Grove,IL,42.159843,-87.964364
Buffalo Prairie,IL,41.338333,-90.854722
Bulpitt,IL,39.591667,-89.423889
Buncombe,IL,37.463661,-88.980586
Bunker Hill,IL,39.040827,-89.962379
Burbank,IL,41.744704,-87.769907
Bureau,IL,41.289167,-89.366389
Burlington,IL,42.052778,-88.548056
Burnt Prairie,IL,38.208151,-88.214719
Bushnell,IL,40.553916,-90.506027
Butler,IL,39.211419,-89.530535
Byron,IL,42.129236,-89.265887
Cabery,IL,40.981895,-88.192085
Cairo,IL,37.012293,-89.181104
Caledonia,IL,42.38346,-88.918456
Calhoun,IL,38.635116,-88.003745
Calumet City,IL,41.615257,-87.548328
Camargo,IL,39.799955,-88.146815
Cambria,IL,37.781389,-89.119167
Cambridge,IL,41.311379,-90.18048
Camden,IL,40.151076,-90.754433
Cameron,IL,40.888963,-90.50013
Camp Grove,IL,41.078889,-89.633056
Camp Point,IL,40.029285,-91.076926
Campbell Hill,IL,37.922778,-89.579901
Campus,IL,41.023333,-88.306111
Canton,IL,40.560137,-90.024151
Cantrall,IL,39.911267,-89.66426
Capron,IL,42.408659,-88.746518
Carbon Cliff,IL,41.494722,-90.390556
Carbondale,IL,37.719994,-89.215762
Carlinville,IL,39.279821,-89.888935
Carlock,IL,40.602898,-89.109779
Carlyle,IL,38.606609,-89.380544
Carman,IL,40.755054,-91.056396
Carmi,IL,38.080819,-88.166987
Carol Stream,IL,41.9166,-88.1209
Carpentersville,IL,42.123004,-88.2606
Carrier Mills,IL,37.678199,-88.612706
Carrollton,IL,39.300937,-90.409211
Carterville,IL,37.774785,-89.097793
Carthage,IL,40.412937,-91.100522
Cary,IL,42.219599,-88.242594
Casey,IL,39.301716,-87.991306
Caseyville,IL,38.634458,-90.013486
Castleton,IL,41.117778,-89.706111
Catlin,IL,40.069922,-87.711255
Cave In Rock,IL,37.517947,-88.221961
Cedar Point,IL,41.263056,-89.125556
Cedarville,IL,42.375833,-89.633056
Centralia,IL,38.524117,-89.136478
Cerro Gordo,IL,39.868062,-88.725634
Chadwick,IL,41.996205,-89.896278
Chambersburg,IL,39.807058,-90.663017
Champaign,IL,40.111017,-88.240747
Chana,IL,41.993343,-89.211693
Chandlerville,IL,40.038437,-90.147657
Channahon,IL,41.434664,-88.213786
Chapin,IL,39.771581,-90.411299
Charleston,IL,39.486933,-88.176115
Chatham,IL,39.673679,-89.711212
Chatsworth,IL,40.748441,-88.293662
Chebanse,IL,41.02541,-87.895917
Chenoa,IL,40.744633,-88.721853
Cherry,IL,41.426944,-89.213333
Cherry Valley,IL,42.220562,-88.961923
Chester,IL,37.918822,-89.821807
Chesterfield,IL,39.270756,-90.076632
Chestnut,IL,40.058202,-89.190014
Chicago,IL,41.885847,-87.618123
Chicago Heights,IL,41.506202,-87.613209
Chicago Ridge,IL,41.70171,-87.777381
Chillicothe,IL,40.901349,-89.506793
Chrisman,IL,39.799572,-87.655552
Christopher,IL,37.984905,-89.057367
Cicero,IL,41.845556,-87.753889
Cisco,IL,39.997164,-88.696153
Cisne,IL,38.513774,-88.404524
Cissna Park,IL,40.585814,-87.87588
Clare,IL,42.027045,-88.837832
Claremont,IL,38.742904,-87.972685
Clarendon Hills,IL,41.779729,-87.955322
Clay City,IL,38.669501,-88.351641
Clayton,IL,40.013342,-90.955394
Claytonville,IL,40.566944,-87.823056
Clifton,IL,40.939444,-87.920237
Clinton,IL,40.148708,-88.96266
Coal City,IL,41.290769,-88.282346
Coal Valley,IL,41.435143,-90.465179
Coatsburg,IL,40.055385,-91.174733
Cobden,IL,37.542358,-89.245741
Coello,IL,37.994167,-89.067222
Coffeen,IL,39.090757,-89.39454
Colchester,IL,40.415643,-90.78456
Colfax,IL,40.570377,-88.620016
Collinsville,IL,38.683545,-89.98529
Collison,IL,40.220737,-87.798709
Colona,IL,41.475224,-90.349231
Colp,IL,37.805278,-89.08
Columbia,IL,38.432469,-90.202717
Colusa,IL,40.570833,-91.167778
Compton,IL,41.684976,-89.087708
